pmid,pmcid,year,title,abstract,journal,authors,MeSH terms used,Title & Abstract terms used
34217363,PMC8254995,2021,Admixture mapping reveals the association between Native American ancestry at 3q13.11 and reduced risk of Alzheimer's disease in Caribbean Hispanics.,"Genetic studies have primarily been conducted in European ancestry populations, identifying dozens of loci associated with late-onset Alzheimer's disease (AD). However, much of AD's heritability remains unexplained; as the prevalence of AD varies across populations, the genetic architecture of the disease may also vary by population with the presence of novel variants or loci. We conducted genome-wide analyses of AD in a sample of 2565 Caribbean Hispanics to better understand the genetic contribution to AD in this population. Statistical analysis included both admixture mapping and association testing. Evidence for differential gene expression within regions of interest was collected from independent transcriptomic studies comparing AD cases and controls in samples with primarily European ancestry. Our genome-wide association study of AD identified no loci reaching genome-wide significance. However, a genome-wide admixture mapping analysis that tests for association between a haplotype's ancestral origin and AD status detected a genome-wide significant association with chromosome 3q13.11 (103.7-107.7Mb, P = 8.76E-07), driven by a protective effect conferred by the Native American ancestry (OR = 0.58, 95%CI = 0.47-0.73). Within this region, two variants were significantly associated with AD after accounting for the number of independent tests (rs12494162, P = 2.33E-06; rs1731642, P = 6.36E-05). The significant admixture mapping signal is composed of 15 haplotype blocks spanning 5 protein-coding genes (ALCAM, BBX, CBLB, CCDC54, CD47) and four brain-derived topologically associated domains, and includes markers significantly associated with the expression of ALCAM, BBX, CBLB, and CD47 in the brain. ALCAM and BBX were also significantly differentially expressed in the brain between AD cases and controls with European ancestry. These results provide multiethnic evidence for a relationship between AD and multiple genes at 3q13.11 and illustrate the utility of leveraging genetic ancestry diversity via admixture mapping for new insights into AD.",Alzheimer's research & therapy,"Horimoto, Andréa R V R,Xue, Diane,Thornton, Timothy A,Blue, Elizabeth E","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,Alzheimer,heritability,late-onset,genome-wide association,gene expression,ad"
34336000,PMC8298161,2021,Use of Deep-Learning Genomics to Discriminate Healthy Individuals from Those with Alzheimer's Disease or Mild Cognitive Impairment.,"Alzheimer's disease (AD) is the most prevalent neurodegenerative disorder and the most common form of dementia in the elderly. Certain genes have been identified as important clinical risk factors for AD, and technological advances in genomic research, such as genome-wide association studies (GWAS), allow for analysis of polymorphisms and have been widely applied to studies of AD. However, shortcomings of GWAS include sensitivity to sample size and hereditary deletions, which result in low classification and predictive accuracy. Therefore, this paper proposes a novel deep-learning genomics approach and applies it to multitasking classification of AD progression, with the goal of identifying novel genetic biomarkers overlooked by traditional GWAS analysis. In this study, we selected genotype data from 1461 subjects enrolled in the Alzheimer's Disease Neuroimaging Initiative, including 622 AD, 473 mild cognitive impairment (MCI), and 366 healthy control (HC) subjects. The proposed deep-learning genomics (DLG) approach consists of three steps: quality control, coding of single-nucleotide polymorphisms, and classification. The ResNet framework was used for the DLG model, and the results were compared with classifications by simple convolutional neural network structure. All data were randomly assigned to one training/validation group and one test group at a ratio of 9 : 1. And fivefold cross-validation was used. We compared classification results from the DLG model to those from traditional GWAS analysis among the three groups. For the AD and HC groups, the accuracy, sensitivity, and specificity of classification were, respectively, 98.78 ± 1.50%, 98.39% ± 2.50%, and 99.44% ± 1.11% using the DLG model, while 71.38% ± 0.63%, 63.13% ± 2.87%, and 85.59% ± 6.66% using traditional GWAS. Similar results were obtained from the other two intergroup classifications. The DLG model can achieve higher accuracy and sensitivity when applied to progression of AD. More importantly, we discovered several novel genetic biomarkers of AD progression, including rs6311 and rs6313 in HTR2A, rs1354269 in NAV2, and rs690705 in RFC3. The roles of these novel loci in AD should be explored in future research.",Behavioural neurology,"Li, Lanlan,Yang, Yeying,Zhang, Qi,Wang, Jiao,Jiang, Jiehui,Neuroimaging Initiative, Alzheimer's Disease","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,dementia,GWAS,Alzheimer,cognitive impairment,polymorphisms,Risk Factors,genome-wide association,ad"
34470669,PMC8408990,2021,A transcriptome-wide association study of Alzheimer's disease using prediction models of relevant tissues identifies novel candidate susceptibility genes.,"Genome-wide association studies (GWAS) have identified over 56 susceptibility loci associated with Alzheimer's disease (AD), but the genes responsible for these associations remain largely unknown. We performed a large transcriptome-wide association study (TWAS) leveraging modified UTMOST (Unified Test for MOlecular SignaTures) prediction models of ten brain tissues that are potentially related to AD to discover novel AD genetic loci and putative target genes in 71,880 (proxy) cases and 383,378 (proxy) controls of European ancestry. We identified 53 genes with predicted expression associations with AD risk at Bonferroni correction threshold (P value < 3.38 × 10-6). Based on fine-mapping analyses, 21 genes at nine loci showed strong support for being causal. Our study provides new insights into the etiology and underlying genetic architecture of AD.",Genome medicine,"Sun, Yanfa,Zhu, Jingjing,Zhou, Dan,Canchi, Saranya,Wu, Chong,Cox, Nancy J,Rissman, Robert A,Gamazon, Eric R,Wu, Lang","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,AD,GWAS,Alzheimer,Genetic Loci,genome-wide association,ad,transcriptome"
34493870,PMC10243600,2021,"A genome-wide association study with 1,126,563 individuals identifies new risk loci for Alzheimer's disease.","Late-onset Alzheimer's disease is a prevalent age-related polygenic disease that accounts for 50-70% of dementia cases. Currently, only a fraction of the genetic variants underlying Alzheimer's disease have been identified. Here we show that increased sample sizes allowed identification of seven previously unidentified genetic loci contributing to Alzheimer's disease. This study highlights microglia, immune cells and protein catabolism as relevant to late-onset Alzheimer's disease, while identifying and prioritizing previously unidentified genes of potential interest. We anticipate that these results can be included in larger meta-analyses of Alzheimer's disease to identify further genetic variants that contribute to Alzheimer's pathology.",Nature genetics,"Wightman, Douglas P,Jansen, Iris E,Savage, Jeanne E,Shadrin, Alexey A,Bahrami, Shahram,Holland, Dominic,Rongve, Arvid,Børte, Sigrid,Winsvold, Bendik S,Drange, Ole Kristian,Martinsen, Amy E,Skogholt, Anne Heidi,Willer, Cristen,Bråthen, Geir,Bosnes, Ingunn,Nielsen, Jonas Bille,Fritsche, Lars G,Thomas, Laurent F,Pedersen, Linda M,Gabrielsen, Maiken E,Johnsen, Marianne Bakke,Meisingset, Tore Wergeland,Zhou, Wei,Proitsi, Petroula,Hodges, Angela,Dobson, Richard,Velayudhan, Latha,Heilbron, Karl,Auton, Adam,Sealock, Julia M,Davis, Lea K,Pedersen, Nancy L,Reynolds, Chandra A,Karlsson, Ida K,Magnusson, Sigurdur,Stefansson, Hreinn,Thordardottir, Steinunn,Jonsson, Palmi V,Snaedal, Jon,Zettergren, Anna,Skoog, Ingmar,Kern, Silke,Waern, Margda,Zetterberg, Henrik,Blennow, Kaj,Stordal, Eystein,Hveem, Kristian,Zwart, John-Anker,Athanasiu, Lavinia,Selnes, Per,Saltvedt, Ingvild,Sando, Sigrid B,Ulstein, Ingun,Djurovic, Srdjan,Fladby, Tormod,Aarsland, Dag,Selbæk, Geir,Ripke, Stephan,Stefansson, Kari,Andreassen, Ole A,Posthuma, Danielle","Alzheimer Disease/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","genome-wide,dementia,genetic variant,Alzheimer,risk loci,Genetic Loci,late-onset,genome-wide association"
34526147,PMC8442328,2021,"Analysis of genes (TMEM106B, GRN, ABCC9, KCNMB2, and APOE) implicated in risk for LATE-NC and hippocampal sclerosis provides pathogenetic insights: a retrospective genetic association study.","Limbic-predominant age-related TDP-43 encephalopathy neuropathologic change (LATE-NC) is the most prevalent subtype of TDP-43 proteinopathy, affecting up to 1/3rd of aged persons. LATE-NC often co-occurs with hippocampal sclerosis (HS) pathology. It is currently unknown why some individuals with LATE-NC develop HS while others do not, but genetics may play a role. Previous studies found associations between LATE-NC phenotypes and specific genes: TMEM106B, GRN, ABCC9, KCNMB2, and APOE. Data from research participants with genomic and autopsy measures from the National Alzheimer's Coordinating Center (NACC; n = 631 subjects included) and the Religious Orders Study and Memory and the Rush Aging Project (ROSMAP; n = 780 included) were analyzed in the current study. Our goals were to reevaluate disease-associated genetic variants using newly collected data and to query whether the specific genotype/phenotype associations could provide new insights into disease-driving pathways. Research subjects included in prior LATE/HS genome-wide association studies (GWAS) were excluded. Single nucleotide variants (SNVs) within 10 kb of TMEM106B, GRN, ABCC9, KCNMB2, and APOE were tested for association with HS and LATE-NC, and separately for Alzheimer's pathologies, i.e. amyloid plaques and neurofibrillary tangles. Significantly associated SNVs were identified. When results were meta-analyzed, TMEM106B, GRN, and APOE had significant gene-based associations with both LATE and HS, whereas ABCC9 had significant associations with HS only. In a sensitivity analysis limited to LATE-NC + cases, ABCC9 variants were again associated with HS. By contrast, the associations of TMEM106B, GRN, and APOE with HS were attenuated when adjusting for TDP-43 proteinopathy, indicating that these genes may be associated primarily with TDP-43 proteinopathy. None of these genes except APOE appeared to be associated with Alzheimer's-type pathology. In summary, using data not included in prior studies of LATE or HS genomics, we replicated several previously reported gene-based associations and found novel evidence that specific risk alleles can differentially affect LATE-NC and HS.",Acta neuropathologica communications,"Dugan, Adam J,Nelson, Peter T,Katsumata, Yuriko,Shade, Lincoln M P,Boehme, Kevin L,Teylan, Merilee A,Cykowski, Matthew D,Mukherjee, Shubhabrata,Kauwe, John S K,Hohman, Timothy J,Schneider, Julie A,Fardo, David W","Apolipoproteins E/genetics,Genome-Wide Association Study","genome-wide,AD,apoe,Aged,GWAS,genetic variant,genetic association,Alzheimer,genome-wide association,ad"
34624637,PMC8503577,2021,Glucose hypometabolism in the Auditory Pathway in Age Related Hearing Loss in the ADNI cohort.,"Hearing loss (HL) is one of the most common age-related diseases. Here, we investigate the central auditory correlates of HL in people with normal cognition and mild cognitive impairment (MCI) and test their association with genetic markers with the aim of revealing pathogenic mechanisms. Brain glucose metabolism based on FDG-PET, self-reported HL status, and genetic data were obtained from the Alzheimer's Disease Neuroimaging Initiative (ADNI) cohort. FDG-PET data was analysed from 742 control subjects (non-HL with normal cognition or MCI) and 162 cases (HL with normal cognition or MCI) with age ranges of 72.2 ± 7.1 and 77.4 ± 6.4, respectively. Voxel-wise statistics of FDG uptake differences between cases and controls were computed using the generalised linear model in SPM12. An additional 1515 FDG-PET scans of 618 participants were analysed using linear mixed effect models to assess longitudinal HL effects. Furthermore, a quantitative trait genome-wide association study (GWAS) was conducted on the glucose uptake within regions of interest (ROIs), which were defined by the voxel-wise comparison, using genotyping data with 5,082,878 variants available for HL cases and HL controls (N = 817). The HL group exhibited hypometabolism in the bilateral Heschl's gyrus (kleft = 323; kright = 151; Tleft = 4.55; Tright = 4.14; peak Puncorr < 0.001), the inferior colliculus (k = 219;T = 3.53; peak Puncorr < 0.001) and cochlear nucleus (k = 18;T = 3.55; peak Puncorr < 0.001) after age correction and using a cluster forming height threshold P < 0.005 (FWE-uncorrected). Moreover, in an age-matched subset, the cluster comprising the left Heschl's gyrus survived the FWE-correction (kleft = 1903; Tleft = 4.39; cluster PFWE-corr = 0.001). The quantitative trait GWAS identified no genome-wide significant locus in the three HL ROIs. However, various loci were associated at the suggestive threshold (p < 1e-05). Compared to the non-HL group, glucose metabolism in the HL group was lower in the auditory cortex, the inferior colliculus, and the cochlear nucleus although the effect sizes were small. The GWAS identified candidate genes that might influence FDG uptake in these regions. However, the specific biological pathway(s) underlying the role of these genes in FDG-hypometabolism in the auditory pathway requires further investigation.",NeuroImage. Clinical,"Zainul Abidin, Fatin N,Scelsi, Marzia A,Dawson, Sally J,Altmann, Andre","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,GWAS,Alzheimer,cognitive impairment,genome-wide association,ad"
34681041,PMC8535278,2021,Association and Gene-Gene Interactions Study of Late-Onset Alzheimer's Disease in the Russian Population.,"Alzheimer's disease (AD) is a neurodegenerative disorder, and represents the most common cause of dementia. In this study, we performed several different analyses to detect loci involved in development of the late onset AD in the Russian population. DNA samples from 472 unrelated subjects were genotyped for 63 SNPs using iPLEX Assay and real-time PCR. We identified five genetic loci that were significantly associated with LOAD risk for the Russian population (TOMM40 rs2075650, APOE rs429358 and rs769449, NECTIN rs6857, APOE ε4). The results of the analysis based on comparison of the haplotype frequencies showed two risk haplotypes and one protective haplotype. The GMDR analysis demonstrated three significant models as a result: a one-factor, a two-factor and a three-factor model. A protein-protein interaction network with three subnetworks was formed for the 24 proteins. Eight proteins with a large number of interactions are identified: APOE, SORL1, APOC1, CD33, CLU, TOMM40, CNTNAP2 and CACNA1C. The present study confirms the importance of the APOE-TOMM40 locus as the main risk locus of development and progress of LOAD in the Russian population. Association analysis and bioinformatics approaches detected interactions both at the association level of single SNPs and at the level of genes and proteins.",Genes,"Bocharova, Anna,Vagaitseva, Kseniya,Marusin, Andrey,Zhukova, Natalia,Zhukova, Irina,Minaycheva, Larisa,Makeeva, Oksana,Stepanov, Vadim","Alzheimer Disease/genetics,Apolipoproteins E/genetics,Genetic Association Studies,Polymorphism, Single Nucleotide","AD,apoe,dementia,SNP,Genetic Loci,late-onset,Alzheimer,ad"
34767756,PMC8715147,2021,"Genome-wide analysis of common and rare variants via multiple knockoffs at biobank scale, with an application to Alzheimer disease genetics.","Knockoff-based methods have become increasingly popular due to their enhanced power for locus discovery and their ability to prioritize putative causal variants in a genome-wide analysis. However, because of the substantial computational cost for generating knockoffs, existing knockoff approaches cannot analyze millions of rare genetic variants in biobank-scale whole-genome sequencing and whole-genome imputed datasets. We propose a scalable knockoff-based method for the analysis of common and rare variants across the genome, KnockoffScreen-AL, that is applicable to biobank-scale studies with hundreds of thousands of samples and millions of genetic variants. The application of KnockoffScreen-AL to the analysis of Alzheimer disease (AD) in 388,051 WG-imputed samples from the UK Biobank resulted in 31 significant loci, including 14 loci that are missed by conventional association tests on these data. We perform replication studies in an independent meta-analysis of clinically diagnosed AD with 94,437 samples, and additionally leverage single-cell RNA-sequencing data with 143,793 single-nucleus transcriptomes from 17 control subjects and AD-affected individuals, and proteomics data from 735 control subjects and affected indviduals with AD and related disorders to validate the genes at these significant loci. These multi-omics analyses show that 79.1% of the proximal genes at these loci and 76.2% of the genes at loci identified only by KnockoffScreen-AL exhibit at least suggestive signal (p < 0.05) in the scRNA-seq or proteomics analyses. We highlight a potentially causal gene in AD progression, EGFR, that shows significant differences in expression and protein levels between AD-affected individuals and healthy control subjects.",American journal of human genetics,"He, Zihuai,Le Guen, Yann,Liu, Linxi,Lee, Justin,Ma, Shiyang,Yang, Andrew C,Liu, Xiaoxia,Rutledge, Jarod,Losada, Patricia Moran,Song, Bowen,Belloy, Michael E,Butler, Robert R,Longo, Frank M,Tang, Hua,Mormino, Elizabeth C,Wyss-Coray, Tony,Greicius, Michael D,Ionita-Laza, Iuliana","Alzheimer Disease/genetics,Genome-Wide Association Study","meta-analysis,genome-wide,AD,genetic variant,Alzheimer,ad,transcriptome"
34785643,PMC8595886,2021,A missense variant in SHARPIN mediates Alzheimer's disease-specific brain damages.,"Established genetic risk factors for Alzheimer's disease (AD) account for only a portion of AD heritability. The aim of this study was to identify novel associations between genetic variants and AD-specific brain atrophy. We conducted genome-wide association studies for brain magnetic resonance imaging measures of hippocampal volume and entorhinal cortical thickness in 2643 Koreans meeting the clinical criteria for AD (n = 209), mild cognitive impairment (n = 1449) or normal cognition (n = 985). A missense variant, rs77359862 (R274W), in the SHANK-associated RH Domain Interactor (SHARPIN) gene was associated with entorhinal cortical thickness (p = 5.0 × 10-9) and hippocampal volume (p = 5.1 × 10-12). It revealed an increased risk of developing AD in the mediation analyses. This variant was also associated with amyloid-β accumulation (p = 0.03) and measures of memory (p = 1.0 × 10-4) and executive function (p = 0.04). We also found significant association of other SHARPIN variants with hippocampal volume in the Alzheimer's Disease Neuroimaging Initiative (rs3417062, p = 4.1 × 10-6) and AddNeuroMed (rs138412600, p = 5.9 × 10-5) cohorts. Further, molecular dynamics simulations and co-immunoprecipitation indicated that the variant significantly reduced the binding of linear ubiquitination assembly complex proteins, SHPARIN and HOIL-1 Interacting Protein (HOIP), altering the downstream NF-κB signaling pathway. These findings suggest that SHARPIN plays an important role in the pathogenesis of AD.",Translational psychiatry,"Park, Jun Young,Lee, Dongsoo,Lee, Jang Jae,Gim, Jungsoo,Gunasekaran, Tamil Iniyan,Choi, Kyu Yeong,Kang, Sarang,Do, Ah Ra,Jo, Jinyeon,Park, Juhong,Park, Kyungtaek,Li, Donghe,Lee, Sanghun,Kim, Hoowon,Dhanasingh, Immanuel,Ghosh, Suparna,Keum, Seula,Choi, Jee Hye,Song, Gyun Jee,Sael, Lee,Rhee, Sangmyung,Lovestone, Simon,Kim, Eunae,Moon, Seung Hwan,Kim, Byeong C,Kim, SangYun,Saykin, Andrew J,Nho, Kwangsik,Lee, Sung Haeng,Farrer, Lindsay A,Jun, Gyungah R,Won, Sungho,Lee, Kun Ho","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,genetic variant,genetic risk,Alzheimer,heritability,cognitive impairment,Risk Factors,genome-wide association,ad"
34944443,PMC8698872,2021,SNCA 3' UTR Genetic Variants in Patients with Parkinson's Disease.,"The SNCA (Synuclein Alpha) gene represents a major risk gene for Parkinson's disease (PD) and SNCA polymorphisms have been associated with the common sporadic form of PD. Numerous Genome-Wide Association Studies showed strong signals located in the SNCA 3' UTR (untranslated region) region indicating that variants in 3' UTRs of PD-associated genes could contribute to neurodegeneration and may regulate the risk for PD. Genetic variants in 3' UTR can affect miRNA activity and consequently change the translation process. The aim of this study was to access the differences in 3' UTR variants of SNCA genes in a cohort of PD patients and control subjects from Croatia. The cohort consisted of 52 PD patients and 23 healthy control subjects. Differences between 3' UTR allele and genotype frequencies were accessed through next generation sequencing approach from whole blood samples. In our study, we identified four previously reported single nucleotide polymorphisms (SNPs) and one insertion in the 3' UTR region of SNCA gene, namely rs1045722, rs3857053, rs577490090, rs356165, and rs777296100, and five variants not reported in the literature, namely rs35270750, rs529553259, rs377356638, rs571454522, and rs750347645. Our results indicate a significantly higher occurrence of the rs571454522 variant in the PD population. To the best of our knowledge, this variant has not been reported until now in the literature. We analyzed our results in the context of previous research, creating a brief overview of the importance of 3' UTR variants of the SNCA gene. Further studies will be needed to gain a more profound insight regarding their role in PD development, which will help to assess the role and impact of post-transcriptional regulation on disease pathology.",Biomolecules,"Blažeković, Antonela,Jerčić, Kristina Gotovac,Borovečki, Fran","Genome-Wide Association Study,Parkinson Disease/genetics,Polymorphism, Single Nucleotide","genome-wide,AD,genetic variant,neurodegeneration,single nucleotide polymorphism,SNP,polymorphisms,genome-wide association,ad"
34946922,PMC8701809,2021,Microarray Genotyping Identifies New Loci Associated with Dementia in Parkinson's Disease.,"Dementia is one of the most disabling nonmotor symptoms of Parkinson's disease (PD). However, the risk factors contributing to its development remain unclear. To investigate genetic variants associated with dementia in PD, we performed microarray genotyping based on a customized platform utilizing variants identified in previous genetic studies. Microarray genotyping was performed in 313 PD patients with dementia, 321 PD patients without dementia, and 635 healthy controls. The primary analysis was performed using a multiple logistic regression model adjusted for age and sex. SNCA single nucleotide polymorphism (SNP) rs11931074 was determined to be most significantly associated with PD (odds ratio = 0.66, 95% confidence interval = 0.56-0.78, p = 7.75 × 10-7). In the analysis performed for patients with PD only, MUL1 SNP rs3738128 (odds ratio = 2.52, 95% confidence interval = 1.68-3.79, p = 8.75 × 10-6) was found to be most significantly associated with dementia in PD. SNPs in ZHX2 and ERP29 were also associated with dementia in PD. This microarray genomic study identified new loci of MUL1 associated with dementia in PD, suggesting an essential role of mitochondrial dysfunction in the development of dementia in patients with PD.",Genes,"Jo, Sungyang,Park, Kye Won,Hwang, Yun Su,Lee, Seung Hyun,Ryu, Ho-Sung,Chung, Sun Ju","Parkinson Disease/genetics,Polymorphism, Single Nucleotide","AD,dementia,genetic variant,single nucleotide polymorphism,SNP,Risk Factors,ad"
35052379,PMC8774680,2021,Missing lnc(RNAs) in Alzheimer's Disease?,"With the ongoing demographic shift towards increasingly elderly populations, it is estimated that approximately 150 million people will live with Alzheimer's disease (AD) by 2050. By then, AD will be one of the most burdensome diseases of this and potentially next centuries. Although its exact etiology remains elusive, both environmental and genetic factors play crucial roles in the mechanisms underlying AD neuropathology. Genome-wide association studies (GWAS) identified genetic variants associated with AD susceptibility in more than 40 different genomic loci. Most of these disease-associated variants reside in non-coding regions of the genome. In recent years, it has become clear that functionally active transcripts arise from these non-coding loci. One type of non-coding transcript, referred to as long non-coding RNAs (lncRNAs), gained significant attention due to their multiple roles in neurodevelopment, brain homeostasis, aging, and their dysregulation or dysfunction in neurological diseases including in AD. Here, we will summarize the current knowledge regarding genetic variations, expression profiles, as well as potential functions, diagnostic or therapeutic roles of lncRNAs in AD. We postulate that lncRNAs may represent the missing link in AD pathology and that unraveling their role may open avenues to better AD treatments.",Genes,"Policarpo, Rafaela,d'Ydewalle, Constantin","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,GWAS,genetic variant,Alzheimer,genome-wide association,ad"
34661876,PMC9300489,2022,Association of ATG5 gene polymorphism with Parkinson's disease in a Han Chinese population.,"There is growing evidence that autophagy-related gene 5 (ATG5) is involved in neural development, neuronal differentiation, and neurodegenerative diseases. The purpose of this study was to investigate the association between ATG5 gene single-nucleotide polymorphisms (SNPs) and Parkinson's disease (PD) in the Han population. A case-control study was conducted in 120 PD patients and 100 healthy volunteers. MassArray platform was used to analyze polymorphisms in three different regions of ATG5 gene (rs510432, rs573775 and rs17587319). In the included subjects, 50 PD patients and 50 healthy volunteers were selected, and the plasma ATG5 concentration was detected by enzyme-linked immunosorbent assay (ELISA). The allele and genotype frequencies of SNPs were assessed using the SHEsis program. We found a significant correlation between rs17587319 and PD, and the subcomponent showed a high correlation between rs17587319 with cognitive impairment and age at onset in PD patients. At the same time, the total plasma ATG5 level of PD patients and the plasma ATG5 expression level of early-onset Parkinson's disease (EOPD) patients were significantly higher than the control group, while there was no significant difference of ATG5 expression between late-onset Parkinson's disease (LOPD) patients and the control group. These findings suggest that genetic variations in the ATG5 gene and low levels of the ATG5 protein are associated with susceptibility to PD and with cognitive impairment in PD patients. ATG5 could be a potential biomarker to assess the severity and prognosis of PD.",Acta neurologica Belgica,"Han, Jing,Feng, Ganghua,Wu, Jibao,Zhang, Yi,Long, Zhipeng,Yao, Xiaoxi","Genetic Association Studies,Parkinson Disease/genetics,Polymorphism, Single Nucleotide","SNP,cognitive impairment,polymorphisms,late-onset"
34935119,PMC9130391,2022,Genomics and Functional Genomics of Alzheimer's Disease.,"Alzheimer's disease (AD) is a complex and multifactorial neurodegenerative disease. Due to its long clinical course and lack of an effective treatment, AD has become a major public health problem in the USA and worldwide. Due to variation in age-at-onset, AD is classified into early-onset (< 60 years) and late-onset (≥ 60 years) forms with early-onset accounting for only 5-10% of all cases. With the exception of a small number of early-onset cases that are afflicted because of high penetrant single gene mutations in APP, PSEN1, and PSEN2 genes, AD is genetically heterogeneous, especially the late-onset form having a polygenic or oligogenic risk inheritance. Since the identification of APOE as the most significant risk factor for late-onset AD in 1993, the path to the discovery of additional AD risk genes had been arduous until 2009 when the use of large genome-wide association studies opened up the discovery gateways that led the identification of ~ 95 additional risk loci from 2009 to early 2022. This article reviews the history of AD genetics followed by the potential molecular pathways and recent application of functional genomics methods to identify the causal AD gene(s) among the many genes that reside within a single locus. The ultimate goal of integrating genomics and functional genomics is to discover novel pathways underlying the AD pathobiology in order to identify drug targets for the therapeutic treatment of this heterogeneous disorder.",Neurotherapeutics : the journal of the American Society for Experimental NeuroTherapeutics,"Kamboh, M Ilyas","Alzheimer Disease/genetics,Genome-Wide Association Study","genome-wide,AD,apoe,Alzheimer,risk loci,late-onset,genome-wide association,ad"
34958020,PMC8925115,2022,"Association Between Common Variants of APOE, ABCA7, A2M, BACE1, and Cerebrospinal Fluid Biomarkers in Alzheimer's Disease: Data from the PUMCH Dementia Cohort.","The previous studies have identified several genes in relation to Alzheimer's disease (AD), such as ABCA7, CR1, etc. A few studies have explored the association between the common variants, mainly in the non-coding regions of these genes, and cerebrospinal fluid (CSF) biomarkers. Fewer studies target the variants in the coding regions. To illustrate the association between the common variants within or adjacent to the coding regions of AD susceptible genes and CSF biomarkers in AD patients. 75 sporadic probable AD patients were extracted from the dementia cohort of Peking Union Medical College Hospital. They all had history inquiry, physical examination, blood test, cognitive assessment, brain MRI, CSF testing of Aβ42, 181p-tau, and t-tau, and next-generation DNA sequencing. Sixty-nine common single nucleotide polymorphisms (SNPs) (minor allele frequency > 0.01) within or near the coding region of 13 AD susceptible genes were included in the analysis. The rs7412-CC (APOE) genotype showed lower CSF Aβ42 level and higher p-tau/Aβ42 ratio than the rs7412-CT genotype. The rs3752246-C (ABCA7) allele correlated with lower CSF Aβ42 level. The alternate alleles of six ABCA7 SNPs were related to lower CSF p-tau, including rs3745842, rs3764648, rs3764652, rs4147930, rs4147934 and rs881768. The rs11609582-TT (A2M) genotype showed higher CSF p-tau than the rs11609582-TA genotype. The p-tau/Aβ42 ratio was higher in the rs490460-TT (BACE1) genotype relative to the rs490460-GT genotype. Some common variants within or near the coding regions of APOE, ABCA7, A2M, and BACE1 are associated with CSF Aβ42, p-tau. or p-tau/Aβ42.",Journal of Alzheimer's disease : JAD,"Dong, Liling,Mao, Chenhui,Liu, Caiyan,Li, Jie,Huang, Xinying,Wang, Jie,Lei, Dan,Chu, Shanshan,Sha, Longze,Xu, Qi,Peng, Bin,Cui, Liying,Gao, Jing","Alzheimer Disease/genetics,Apolipoproteins E/genetics,Polymorphism, Single Nucleotide","AD,apoe,dementia,single nucleotide polymorphism,SNP,polymorphisms,Alzheimer,ad"
34979977,PMC8721912,2022,Assessment of bidirectional relationships between 98 genera of the human gut microbiota and amyotrophic lateral sclerosis: a 2-sample Mendelian randomization study.,"Growing evidence suggests a mutual interaction between gut microbiome alterations and ALS pathogenesis. However, previous studies were susceptible to potential confounding factors and reverse causation bias, likely leading to inconsistent and biased results. To decipher the potentially mutual relationship between gut microbiota and ALS, we used a bidirectional two-sample MR approach to examine the associations between the gut microbiome and ALS. Using the inverse variance-weighted method, OTU10032 unclassified Enterobacteriaceae species-level OTU and unclassified Acidaminococcaceae were associated with a higher risk of ALS (per relative abundance: OR, 1.04; 95% CI, 1.01-1.07; P = 0.011 and OR, 1.02; 95% CI, 1.01-1.04; P = 0.009, respectively). Importantly, Gamma-Glu-Phe was showed potential deleterious effects on the risk of ALS (genetically predicted per a 1-standard deviation increase in the level of Gamma-Glu-Phe: OR, 1.96; 95% CI, 1.50-2.55; P = 0.012). Sensitivity analysis of the two candidate genera and metabolites using the MR-Egger and weighted-median methods produced similar estimates, and no horizontal pleiotropy or outliers were observed. Intriguingly, genetically predicted ALS was associated with an increase in the relative abundance of OTU4607_Sutterella (per 1-unit higher log odds: β, 2.23; 95% CI, 1.27-3.18; P = 0.020) and Lactobacillales_ORDER (per 1-unit higher log odds: β, 0.51; 95% CI, 0.09-0.94; P = 0.019). Our findings provide novel evidence supporting the bidirectional relationship between the gut microbiota and ALS. These results may contribute to designing microbiome- and microbiome-dependent metabolite interventions in future ALS clinical trials.",BMC neurology,"Zhang, Linjing,Zhuang, Zhenhuang,Zhang, Gan,Huang, Tao,Fan, Dongsheng","Amyotrophic Lateral Sclerosis/genetics,Genome-Wide Association Study,Polymorphism, Single Nucleotide","Amyotrophic Lateral Sclerosis,AD,Mendelian randomization,ad"
